id_autor,autor_genero,nombre_autor,autor_rating_promedio,cantidad_rating_autor,cantidad_comentarios,id_pais
19001491,Desconocido,Ronald F. Reed,,,,242
19001492,Desconocido,Myla Goldberg,,,,242
19001493,Desconocido,Marcia Angell,,,,242
19001494,Desconocido,Michael Holman,,,,242
19001495,Desconocido,Mel Young,,,,242
19001496,Desconocido,Marshall O. Zaslove,,,,242
19001497,Desconocido,Gillian Lewke Emblad,,,,242
19001498,Desconocido,Hugh Trevor-Roper,,,,242
19001499,Desconocido,Terence J. Sacks,,,,242
19001500,Desconocido,Roderick S. Hooker,,,,242
19001501,Desconocido,James Van Rhee,,,,242
19001502,Desconocido,Mark Stengler,,,,242
19001503,Desconocido,Frances McGovern,,,,242
19001504,Desconocido,Robin Furth,,,,242
19001505,Desconocido,Gertrud Mueller Nelson,,,,242
19001506,Desconocido,Mary Ellen Snodgrass,,,,242
19001507,Desconocido,Barron's,,,,242
19001508,Desconocido,Paul Alexander,,,,242
19001509,Desconocido,Shari MacDonald,,,,242
19001510,Desconocido,Ian   Hamilton,,,,242
19001511,Desconocido,Adrienne Salinger,,,,242
19001512,Desconocido,Margaret A. Salinger,,,,242
19001513,Desconocido,Kip Kotzen,,,,242
19001514,Desconocido,Joseph Blotner,,,,242
19001515,Desconocido,John Paul Wenke,,,,242
19001516,Desconocido,Brenda Knight,,,,242
19001517,Desconocido,Julie Mullaney,,,,242
19001518,Desconocido,Alex Tickell,,,,242
19001519,Desconocido,Bruce Ray,,,,242
19001520,Desconocido,"O, The Oprah Magazine",,,,242
19001521,Desconocido,Robin Westen,,,,242
19001522,Desconocido,Ken Lawrence,,,,242
19001523,Desconocido,Katherine E. Krohn,,,,242
19001524,Desconocido,Marcia Z. Nelson,,,,242
19001525,Desconocido,Cecilia Konchar Farr,,,,242
19001526,Desconocido,Janet Fitch,,,,242
19001527,Desconocido,Paul Kengor,,,,242
19001528,Desconocido,Richard Reeves,,,,242
19001529,Desconocido,Craig Shirley,,,,242
19001530,Desconocido,Peter J. Wallison,,,,242
19001531,Desconocido,Kiron K. Skinner,,,,242
19001532,Desconocido,Bob Schieffer,,,,242
19001533,Desconocido,Suzanne Pavlos,,,,242
19001534,Desconocido,Eleanor Dwight,,,,242
19001535,Desconocido,Philippe Collas,,,,242
19001536,Desconocido,Kennedy Fraser,,,,242
19001537,Desconocido,Sarah Bird Wright,,,,242
19001538,Desconocido,Jennie A. Kassanoff,,,,242
19001539,Desconocido,Anthony Dudley,,,,242
19001540,Desconocido,Oscar W. Gupton,,,,242
19001541,Desconocido,Ralph Keyes,,,,242
19001542,Desconocido,Neil McKenna,,,,242
19001543,Desconocido,Vyvyan Holland,,,,242
19001544,Desconocido,Hesketh Pearson,,,,242
19001545,Desconocido,Guy Willoughby,,,,242
19001546,Desconocido,Ted Klontz,,,,242
19001547,Desconocido,Carl Barks,,,,242
19001548,Desconocido,Tim Dowley,,,,242
19001549,Desconocido,Jane Werner Watson,,,,242
19001550,Desconocido,Ace Collins,,,,242
19001551,Desconocido,Steve Burt,,,,242
19001552,Desconocido,Jane Parker Resnick,,,,242
19001553,Desconocido,JUDITH DELEO AUGUSTINE,,,,242
19001554,Desconocido,Robin Waterfield,,,,242
19001555,Desconocido,Kaza Kingsley,,,,242
19001556,Desconocido,James A. Hetley,,,,242
19001557,Desconocido,Garrett Luttrell,,,,242
19001558,Desconocido,Baolin Wu,,,,242
19001559,Desconocido,Dennis Bloodworth,,,,242
19001560,Desconocido,Jenelle Leanne Schmidt,,,,242
19001561,Desconocido,Scott C.S. Stone,,,,242
19001562,Desconocido,Deng Yong Deng,,,,242
19001563,Desconocido,Herta Payson,,,,242
19001564,Desconocido,Christopher Stasheff,,,,242
19001565,Desconocido,Staff Hwa-I Publishing Co,,,,242
19001566,Desconocido,Patty Lovell,,,,242
19001567,Desconocido,Patricia Thomas,,,,242
19001568,Desconocido,Steve Chapman,,,,242
19001569,Desconocido,Franklyn Ajaye,,,,242
19001570,Desconocido,Judy Carter,,,,242
19001571,Desconocido,John Kasich,,,,242
19001572,Desconocido,Paul Callaghan,,,,242
19001573,Desconocido,Richard King,,,,242
19001574,Desconocido,Douglas Little,,,,242
19001575,Desconocido,Alberto Pinto,,,,242
19001576,Desconocido,Bharat Bhusan Mohanty,,,,242
19001577,Desconocido,Hilal Said Al-hajri,,,,242
19001578,Desconocido,David L. Holmes,,,,242
19001579,Desconocido,Robert W. Galvin,,,,242
19001580,Desconocido,Robert E. Wright,,,,242
19001581,Desconocido,Bruce A. Ackerman,,,,242
19001582,Desconocido,Franklin T. Lambert,,,,242
19001583,Desconocido,Loretta LaRoche,,,,242
19001584,Desconocido,Marilyn Burns,,,,242
19001585,Desconocido,Pati Palmer,,,,242
19001586,Desconocido,Thomas E. Copeland,,,,242
19001587,Desconocido,Alex Wilmerding,,,,242
19001588,Desconocido,Lawrence W. Tuller,,,,242
19001589,Desconocido,James R. Hitchner,,,,242
19001590,Desconocido,Enrique R. Arzac,,,,242
19001591,Desconocido,Robert F. Reilly,,,,242
19001592,Desconocido,John D. Stowe,,,,242
19001593,Desconocido,Aswath Damodaran,,,,242
19001594,Desconocido,Krishna G. Palepu,,,,242
19001595,Desconocido,Nikki Moustaki,,,,242
19001596,Desconocido,Joni Eareckson Tada,,,,242
19001597,Desconocido,David Nasaw,,,,242
19001598,Desconocido,Peter Krass,,,,242
19001599,Desconocido,Ruud van der Rol,,,,242
19001600,Desconocido,Hans Westra,,,,242
19001601,Desconocido,Ellen Feldman,,,,242
19001602,Desconocido,Frances Goodrich,,,,242
19001603,Desconocido,Johanna Hurwitz,,,,242
19001604,Desconocido,Lorraine Hansberry,,,,242
19001605,Desconocido,Rosetta James,,,,242
19001606,Desconocido,Lynn Domina,,,,242
19001607,Desconocido,Maxine Morrin,,,,242
19001608,Desconocido,Center for Learning,,,,242
19001609,Desconocido,L. David Allen,,,,242
19001610,Desconocido,Stuart K. Weber,,,,242
19001611,Desconocido,Barron,,,,242
19001612,Desconocido,Joseph J. Walsh,,,,242
19001613,Desconocido,Ian King,,,,242
19001614,Desconocido,Dalma Heyn,,,,242
19001615,Desconocido,Richard I. Gumport,,,,242
19001616,Desconocido,Andrea Stenn Stryer,,,,242
19001617,Desconocido,Jeremy M. Berg,,,,242
19001618,Desconocido,Richard P. Feynman,,,,242
19001619,Desconocido,Laurie M. Brown,,,,242
19001620,Desconocido,Steve Wozniak,,,,242
19001621,Desconocido,Robert Slater,,,,242
19001622,Desconocido,Jeffrey A. Krames,,,,242
19001623,Desconocido,William McDonough,,,,242
19001624,Desconocido,Anne Akers Johnson,,,,242
19001625,Desconocido,James Oseland,,,,242
19001626,Desconocido,Deborah L. Davis,,,,242
19001627,Desconocido,Russell Bourne,,,,242
19001628,Desconocido,Daniel Schorr,,,,242
19001629,Desconocido,Walter C. Willett,,,,242
19001630,Desconocido,Janet M. Chiavetta,,,,242
19001631,Desconocido,Rodney P. Carlisle,,,,242
19001632,Desconocido,Richard Wheeler,,,,242
19001633,Desconocido,Charles E. Heller,,,,242
19001634,Desconocido,Adrian Shubert,,,,242
19001635,Desconocido,Bernard Williams,,,,242
19001636,Desconocido,Tabitha Gilman Tenney,,,,242
19001637,Desconocido,Jean Nienkamp,,,,242
19001638,Desconocido,Bernadete Beserra,,,,242
19001639,Desconocido,Bernad├®te Bidaude,,,,242
19001640,Desconocido,Peter Levine,,,,242
19001641,Desconocido,Annalee R. Ward,,,,242
19001642,Desconocido,Joseph Monti,,,,242
19001643,Desconocido,Joey Green,,,,242
19001644,Desconocido,William Clark,,,,242
19001645,Desconocido,Jess Feist,,,,242
19001646,Desconocido,Gregory J. Feist,,,,242
19001647,Desconocido,Jahan Ramazani,,,,242
19001648,Desconocido,Gillian Avery,,,,242
19001649,Desconocido,Richard L. Johannesen,,,,242
19001650,Desconocido,Richard M. Weaver,,,,242
19001651,Desconocido,Fred D. Young,,,,242
19001652,Desconocido,Joseph Scotchie,,,,242
19001653,Desconocido,Marion Montgomery,,,,242
19001654,Desconocido,Colette Verger Michael,,,,242
19001655,Desconocido,Victoria Camps,,,,242
19001656,Desconocido,Gale Miller,,,,242
19001657,Desconocido,James Phelan,,,,242
19001658,Desconocido,Harvey Mansfield,,,,242
19001659,Desconocido,Gail Bederman,,,,242
19001660,Desconocido,Martin Summers,,,,242
19001661,Desconocido,John Tosh,,,,242
19001662,Desconocido,Victor Bychkov,,,,242
19001663,Desconocido,Maria Skobtsova,,,,242
19001664,Desconocido,Margaret K. Pai,,,,242
19001665,Desconocido,Margaret Bullen,,,,242
19001666,Desconocido,Ruthanne Lum McCunn,,,,242
19001667,Desconocido,Irene M. Franck,,,,242
19001668,Desconocido,Kay Melchisedech Olson,,,,242
19001669,Desconocido,Kevin Morgan,,,,242
19001670,Desconocido,James M. Deem,,,,242
19001671,Desconocido,Peter Yung,,,,242
19001672,Desconocido,Karl Zinsmeister,,,,242
19001673,Desconocido,John S. Hardin,,,,242
19001674,Desconocido,Robin Neillands,,,,242
19001675,Desconocido,Eric Mylonas,,,,242
19001676,Desconocido,Joe Grant Bell,,,,242
19001677,Desconocido,David Knight,,,,242
19001678,Desconocido,Le Ly Hayslip,,,,242
19001679,Desconocido,Cynthia A. Peveto,,,,242
19001680,Desconocido,Craig Scharlin,,,,242
19001681,Desconocido,Anne Moody,,,,242
19001682,Desconocido,Rachel Pollack,,,,242
19001683,Desconocido,Stephen M. Wylen,,,,242
19001684,Desconocido,Bruce J. Schulman,,,,242
19001685,Desconocido,Sucheng Chan,,,,242
19001686,Desconocido,Norris Hundley Jr.,,,,242
19001687,Desconocido,Juliet Eilperin,,,,242
19001688,Desconocido,Rebecca Gold,,,,242
19001689,Desconocido,Donald B. Lemke,,,,242
19001690,Desconocido,Lavigne,,,,242
19001691,Desconocido,Marshall Kirk McKusick,,,,242
19001692,Desconocido,Michael W. Lucas,,,,242
19001693,Desconocido,M. Tim Jones,,,,242
19001694,Desconocido,Samuel J. Leffler,,,,242
19001695,Desconocido,Joseph Kong,,,,242
19001696,Desconocido,Computer Systems Research Group,,,,242
19001697,Desconocido,James C. Mitchell,,,,242
19001698,Desconocido,Henry Rollins,,,,242
19001699,Desconocido,Jay MacLarty,,,,242
19001700,Desconocido,Ian Slater,,,,242
19001701,Desconocido,Amir D. Aczel,,,,242
19001702,Desconocido,Steven A. Rapp,,,,242
19001703,Desconocido,Vanity Fair,,,,242
19001704,Desconocido,Alan Jacobs,,,,242
19001705,Desconocido,Elizabeth de la Vega,,,,242
19001706,Desconocido,Elizabeth G. Stewart,,,,242
19001707,Desconocido,Steven Weisenburger,,,,242
19001708,Desconocido,Stefan Mattessich,,,,242
19001709,Desconocido,Greg Williams,,,,242
19001710,Desconocido,Berton Coffin,,,,242
19001711,Desconocido,Laure-Cinthie Damoreau,,,,242
19001712,Desconocido,Mathilde Marchesi,,,,242
19001713,Desconocido,James Stark,,,,242
19001714,Desconocido,Chris   Jones,,,,242
19001715,Desconocido,Genevieve Jolliffe,,,,242
19001716,Desconocido,Carlos Marighella,,,,242
19001717,Desconocido,Guerrilla Girls,,,,242
19001718,Desconocido,Tom Richard,,,,242
19001719,Desconocido,Alex R. Straus,,,,242
19001720,Desconocido,Christopher Duncan,,,,242
19001721,Desconocido,Shiva Naipaul,,,,242
19001722,Desconocido,Gillian Dooley,,,,242
19001723,Desconocido,Bruce Alvin King,,,,242
19001724,Desconocido,Gregor Roy,,,,242
19001725,Desconocido,Emily Rodda,,,,242
19001726,Desconocido,Thomas Maier,,,,242
19001727,Desconocido,John Field,,,,242
19001728,Desconocido,Nathalie Herschdorfer,,,,242
19001729,Desconocido,Richard Slotkin,,,,242
19001730,Desconocido,Karin E. Westman,,,,242
19001731,Desconocido,David Beadle,,,,242
19001732,Desconocido,Mary Church Terrell,,,,242
19001733,Desconocido,National Commission on Terrorist Attacks Upon The United States,,,,242
19001734,Desconocido,Michael N. Stanton,,,,242
19001735,Desconocido,Harry Graham,,,,242
19001736,Desconocido,Fatemeh Keshavarz,,,,242
19001737,Desconocido,Hilaire Belloc,,,,242
19001738,Desconocido,John Bolland,,,,242
19001739,Desconocido,Bryan Eisenberg,,,,242
19001740,Desconocido,Stacy Horn,,,,242
19001741,Desconocido,Philip Hofer,,,,242
19001742,Desconocido,Chris Chester,,,,242
19001743,Desconocido,Phil Hale,,,,242
19001744,Desconocido,Marian Hale,,,,242
19001745,Desconocido,Ben Mikaelsen,,,,242
19001746,Desconocido,Janette Oke,,,,242
19001747,Desconocido,James D. Rising,,,,242
19001748,Desconocido,Fran Leeper Buss,,,,242
19001749,Desconocido,Linda Nichols,,,,242
19001750,Desconocido,Li Bai,,,,242
19001751,Desconocido,Simon Elegant,,,,242
19001752,Desconocido,Douglas Lancashire,,,,242
19001753,Desconocido,Chia-yee Yung Teng,,,,242
19001754,Desconocido,Wang Wei,,,,242
19001755,Desconocido,Du Fu,,,,242
19001756,Desconocido,Penny Kemp,,,,242
19001757,Desconocido,Eva Shan Chou,,,,242
19001758,Desconocido,Burton Watson,,,,242
19001759,Desconocido,Charles Rembar,,,,242
19001760,Desconocido,Rob Cameron,,,,242
19001761,Desconocido,Peter Reinhart,,,,242
19001762,Desconocido,Diane Gibfried,,,,242
19001763,Desconocido,Tom Thomas,,,,242
19001764,Desconocido,Peter Nichols,,,,242
19001765,Desconocido,Judy Tam Sargent,,,,242
19001766,Desconocido,Thomas E. Witte,,,,242
19001767,Desconocido,Bill Graves,,,,242
19001768,Desconocido,Robert Sobieszek,,,,242
19001769,Desconocido,James E. Cook,,,,242
19001770,Desconocido,Jonathan Shay,,,,242
19001771,Desconocido,Bo Lund├®n,,,,242
19001772,Desconocido,Kim L. Worthington,,,,242
19001773,Desconocido,James Tatum,,,,242
19001774,Desconocido,Jacques Derrida,,,,242
19001775,Desconocido,David Farrell Krell,,,,242
19001776,Desconocido,Tamar Japaridze,,,,242
19001777,Desconocido,Sarah S. Brophy,,,,242
19001778,Desconocido,Christian Riegel,,,,242
19001779,Desconocido,Andreas J├ñger,,,,242
19001780,Desconocido,Diana Cooper,,,,242
19001781,Desconocido,Peter Kimpton,,,,242
19001782,Desconocido,Julie Hope,,,,242
19001783,Desconocido,James Barclay,,,,242
19001784,Desconocido,Jonathan Landaw,,,,242
19001785,Desconocido,Celina Luzanne,,,,242
19001786,Desconocido,Sharon Wagner,,,,242
19001787,Desconocido,Jean Thesman,,,,242
19001788,Desconocido,Frances J. Roberts,,,,242
19001789,Desconocido,Doug Cooney,,,,242
19001790,Desconocido,Stephen Levine,,,,242
19001791,Desconocido,Kay Arthur,,,,242
19001792,Desconocido,Bill Potter,,,,242
19001793,Desconocido,Jean Houston,,,,242
19001794,Desconocido,Edmund Wilson,,,,242
19001795,Desconocido,Stephen Tatum,,,,242
19001796,Desconocido,David Steindl-Rast,,,,242
19001797,Desconocido,Andrea Bocelli,,,,242
19001798,Desconocido,Ian Thomson,,,,242
19001799,Desconocido,Emily Bront├½,,,,242
19001800,Desconocido,Sue Kossew,,,,242
19001801,Desconocido,Derek Attridge,,,,242
19001802,Desconocido,Chris Coetzee,,,,242
19001803,Desconocido,Mark Coetzee,,,,242
19001804,Desconocido,Katherine Stanton,,,,242
19001805,Desconocido,David Attwell,,,,242
19001806,Desconocido,Sigrid Undset,,,,242
19001807,Desconocido,Marie Maman,,,,242
19001808,Desconocido,Andreas Hofgaard Winsnes,,,,242
19001809,Desconocido,Margaret Dunn,,,,242
19001810,Desconocido,Elisabeth Solbakken,,,,242
19001811,Desconocido,David Malouf,,,,242
19001812,Desconocido,Susan Perry,,,,242
19001813,Desconocido,Ivor Indyk,,,,242
19001814,Desconocido,S├®bastien Japrisot,,,,242
19001815,Desconocido,David W. Plath,,,,242
19001816,Desconocido,John Peet,,,,242
19001817,Desconocido,Victoria A. Greenfield,,,,242
19001818,Desconocido,Don Stap,,,,242
19001819,Desconocido,Betsy Franco,,,,242
19001820,Desconocido,Max Velthuijs,,,,242
19001821,Desconocido,Marc Dugain,,,,242
19001822,Desconocido,Don Ward,,,,242
19001823,Desconocido,Michael J. Ward,,,,242
19001824,Desconocido,Thomas Ward Osborn,,,,242
19001825,Desconocido,Helen McPhail,,,,242
19001826,Desconocido,Dominic Hibberd,,,,242
19001827,Desconocido,Peter Chasseaud,,,,242
19001828,Desconocido,John H. Irsfeld,,,,242
19001829,Desconocido,Peter Barham,,,,242
19001830,Desconocido,Adam Rocke,,,,242
19001831,Desconocido,Friedrich A. Hayek,,,,242
19001832,Desconocido,Jamie Jensen,,,,242
19001833,Desconocido,Hans Zwipp,,,,242
19001834,Desconocido,Richard R. George,,,,242
19001835,Desconocido,CONCETTA DOTI RYAN,,,,242
19001836,Desconocido,Eva Brann,,,,242
19001837,Desconocido,Edmund Keeley,,,,242
19001838,Desconocido,Bea Lewkowicz,,,,242
19001839,Desconocido,Moses ben Baruch Almosnino,,,,242
19001840,Desconocido,Louise Page,,,,242
19001841,Desconocido,Alan Wakefield,,,,242
19001842,Desconocido,Michael Vitez,,,,242
19001843,Desconocido,Barbara Smith,,,,242
19001844,Desconocido,G.A. Henty,,,,242
19001845,Desconocido,Frank Waters,,,,242
19001846,Desconocido,Dixie Cash,,,,242
19001847,Desconocido,James L. Garlow,,,,242
19001848,Desconocido,Adam Palmer,,,,242
19001849,Desconocido,Shawn McDonnell,,,,242
19001850,Desconocido,Ron Tasso,,,,242
19001851,Desconocido,Scott Hahn,,,,242
19001852,Desconocido,Dan Browne,,,,242
19001853,Desconocido,Dan Pearson,,,,242
19001854,Desconocido,Ian Browne,,,,242
19001855,Desconocido,Sylvia Browne,,,,242
19001856,Desconocido,Chris Dufresne,,,,242
19001857,Desconocido,Nancy Bartholomew,,,,242
19001858,Desconocido,Elinore Pruitt Stewart,,,,242
19001859,Desconocido,Dorothy Butler,,,,242
19001860,Desconocido,Elizabeth L. Fuller,,,,242
19001861,Desconocido,Dave R. Palmer,,,,242
19001862,Desconocido,Elvira Woodruff,,,,242
19001863,Desconocido,George Washington,,,,242
19001864,Desconocido,Harlow Giles Unger,,,,242
19001865,Desconocido,Carol Cadou,,,,242
19001866,Desconocido,Marc Appleton,,,,242
19001867,Desconocido,Edward G. Lengel,,,,242
19001868,Desconocido,Joan Heilbroner,,,,242
19001869,Desconocido,Edith Ellis,,,,242
19001870,Desconocido,James Cross Giblin,,,,242
19001871,Desconocido,Frank Murphy,,,,242
19001872,Desconocido,Peter A. Lillback,,,,242
19001873,Desconocido,William J. Federer,,,,242
19001874,Desconocido,Darcey Steinke,,,,242
19001875,Desconocido,Vincent Curcio,,,,242
19001876,Desconocido,James Mangold,,,,242
19001877,Desconocido,Linda Wagner-Martin,,,,242
19001878,Desconocido,Gwen Watkins,,,,242
19001879,Desconocido,James N. Frey,,,,242
19001880,Desconocido,Patricia Daniels Cornwell,,,,242
19001881,Desconocido,John Saul,,,,242
19001882,Desconocido,Saul Williams,,,,242
19001883,Desconocido,Saul Leiter,,,,242
19001884,Desconocido,John Ralston Saul,,,,242
19001885,Desconocido,Delphine Perret,,,,242
19001886,Desconocido,Claire Masurel,,,,242
19001887,Desconocido,Liam Farrell,,,,242
19001888,Desconocido,Linda Jones,,,,242
19001889,Desconocido,Siobhan Kelly,,,,242
19001890,Desconocido,Melcher Media,,,,242
19001891,Desconocido,Jane Seddon,,,,242
19001892,Desconocido,Marcy Michaels,,,,242
19001893,Desconocido,Mabel Iam,,,,242
19001894,Desconocido,Mark Leyner,,,,242
19001895,Desconocido,Allen Carr,,,,242
19001896,Desconocido,Siegfried Engelmann,,,,242
19001897,Desconocido,David Hoffman,,,,242
19001898,Desconocido,Linda Spangle,,,,242
19001899,Desconocido,Real Simple,,,,242
19001900,Desconocido,Jim Henson,,,,242
19001901,Desconocido,Jennifer Mattson,,,,242
19001902,Desconocido,Norman Lewis,,,,242
19001903,Desconocido,William T. Tardy,,,,242
19001904,Desconocido,Becky A. Bailey,,,,242
19001905,Desconocido,Peter Arnold,,,,242
19001906,Desconocido,Renee Baron,,,,242
19001907,Desconocido,James R. Morrison,,,,242
19001908,Desconocido,Ronald A. Heifetz,,,,242
19001909,Desconocido,Silvanus Phillips Thompson,,,,242
19001910,Desconocido,Crissy Trask,,,,242
19001911,Desconocido,Guy Cohen,,,,242
19001912,Desconocido,Zhi Gang Sha,,,,242
19001913,Desconocido,David Noonan,,,,242
19001914,Desconocido,Mary K. Baxter,,,,242
19001915,Desconocido,Lawrence C. Ross,,,,242
19001916,Desconocido,Kerry Emanuel,,,,242
19001917,Desconocido,Carol Jo Brazo,,,,242
19001918,Desconocido,Vita Daphna Arbel,,,,242
19001919,Desconocido,Margie Lapanja,,,,242
19001920,Desconocido,Jane Bell Kiester,,,,242
19001921,Desconocido,Lyle Saxon,,,,242
19001922,Desconocido,Michael Lichtenstein,,,,242
19001923,Desconocido,Kevin Powell,,,,242
19001924,Desconocido,Robert A. Dahl,,,,242
19001925,Desconocido,Felicity Dahl,,,,242
19001926,Desconocido,Kilpatrick,,,,242
19001927,Desconocido,Gail F. Melson,,,,242
19001928,Desconocido,Jacklyn E. Hungerland,,,,242
19001929,Desconocido,Marie Papillion,,,,242
19001930,Desconocido,Susan Tyler Hitchcock,,,,242
19001931,Desconocido,Simon Cox,,,,242
19001932,Desconocido,Gerry Blair,,,,242
19001933,Desconocido,Sylvia G. Bashline,,,,242
19001934,Desconocido,Beulah Ann,,,,242
19001935,Desconocido,Marshall Boswell,,,,242
19001936,Desconocido,Duncan Crosbie,,,,242
19001937,Desconocido,William Glover,,,,242
19001938,Desconocido,Ernest R. Norling,,,,242
19001939,Desconocido,Dover Publications Inc.,,,,242
19001940,Desconocido,Hope S. Warshaw,,,,242
19001941,Desconocido,R. de Roussy de Sales,,,,242
19001942,Desconocido,Bill Boyd,,,,242
19001943,Desconocido,Lippincott Williams & Wilkins,,,,242
19001944,Desconocido,Antoinette Matlins,,,,242
19001945,Desconocido,Rebecca Sharp Colmer,,,,242
19001946,Desconocido,Padma Lakshmi,,,,242
19001947,Desconocido,Peggy M. Houghton,,,,242
19001948,Desconocido,Sean McArdle,,,,242
19001949,Desconocido,Nancie McDermott,,,,242
19001950,Desconocido,Douglas Downing,,,,242
