id_editorial,editorial
2975,Harper Paperbacks
2976,Harper Perennial
2977,Harper Perennial (HarperCollins)
2978,Harper Perennial (NYC)
2979,Harper Perennial Classics
2980,Harper Perennial Modern Classics
2981,Harper Perenniel
2982,Harper SanFrancisco
2983,Harper Teen
2984,Harper Trophy
2985,Harper Voyager
2986,HarperAudio
2987,HarperBusiness
2988,Harpercoll
2989,HarperCollins
2990,HarperCollins - AU
2991,HarperCollins (UK)
2992,HarperCollins Australia
2993,HarperCollins Canada
2994,Harpercollins Childrens Books
2995,Harpercollins Children's Books
2996,HarperCollins Children'sBooks
2997,HarperCollins ECCO
2998,HarperCollins ECCO Press
2999,HarperCollins Espanol
3000,HarperCollins Leadership
3001,HarperCollins Narnia
3002,HarperCollins Perennial
3003,HarperCollins Publishers
3004,HarperCollins Publishers (NYC)
3005,HarperCollins Publishers Inc.
3006,HarperCollins Publishers Ltd
3007,"HarperCollins Publishers, Inc."
3008,HarperCollins UK
3009,Harper-Collins UK
3010,HarperCollinsChildrenÔÇÖsBooks
3011,HarperCollinsChildren'sBooks
3012,HarperCollinsPublishers
3013,HarperDes
3014,HarperElement
3015,HarperEntertainment
3016,HarperFestival
3017,HarperFlamingo
3018,Harperkidsentertainment
3019,HarperLargePrint
3020,HarperLuxe
3021,HarperOne
3022,HarperPaperbacks
3023,HarperPerennial
3024,HarperPerennial / Perennial Classics
3025,HarperPrism
3026,HarperResource
3027,HarperSanFrancisco
3028,HarperTeen
3029,HarperTempest
3030,HarperTorch
3031,HarperTrophy
3032,HarperVoyager
3033,Harpperen
3034,Harpperenm
3035,Harrison House
3036,Harrow Press
3037,Harry N Abrams
3038,Harry N. Abrams
3039,"Harry N. Abrams, Inc."
3040,"Harry N. Abrams, Inc., Publishers"
3041,Hart Publishing
3042,Hartley & Marks Publishers
3043,Hartley and Marks Publishers
3044,Hartorch
3045,Harvard Art Museums
3046,Harvard Business Press
3047,Harvard Business Review Press
3048,Harvard Center for Population and Development Studies
3049,Harvard Common Press
3050,Harvard Educational Review
3051,Harvard Institute for International Ersity
3052,Harvard Perspectives Press
3053,Harvard University Center for Middle Eastern Studies
3054,Harvard University Press
3055,Harvard University Press (Cambridge)
3056,"Harvard University Press (Cambridge, MA)/Wm Heinemann Ltd. (London)"
3057,Harvest / Harcourt
3058,Harvest Books
3059,"Harvest Books (Harcourt, Inc.)"
3060,Harvest Books/Harcourt
3061,Harvest House Pub
3062,Harvest House Publishers
3063,"Harvest House Publishers, Inc."
3064,Harvest Ministries
3065,Harvill Panther
3066,Harvill Press
3067,Harvill Secker
3068,Hastings House Book Publishers
3069,Hatherleigh Press
3070,Hatje Cantz
3071,Hatje Cantz Publishers
3072,Hats Off Books
3073,Haus Publishing
3074,Haven Books (NJ)
3075,"Hawaiian Service, Incorporated"
3076,Haworth Press
3077,Hawthorne Books
3078,Hay House
3079,Haymarket Books
3080,Haynes
3081,"Haynes Manuals N. America, Inc."
3082,"Haynes Manuals, Inc."
3083,Haynes Publishing
3084,Haynes Publishing UK
3085,Hazelden
3086,Hazelden Publishing
3087,HC
3088,Hci
3089,HCI Espanol
3090,HCI Teens
3091,HCM Publishing
3092,"Hcpro, a Division of Blr"
3093,Head Press Publishing
3094,Headline
3095,Headline Book Pub Ltd
3096,Headline Book Publishing
3097,Headline Feature
3098,Headline Home
3099,Headline Review
3100,Headpress
3101,Headway Books
3102,Healing Arts Press
3103,Healing Tao Books
3104,Health Action Press
3105,Health Communications
3106,Health Communications Inc
3107,Health Harmony an Imprint of B. Jain Publishers; India
3108,Health Professions Press
3109,Healthways Nutrition
3110,Healthwise
3111,Hear & Learn Publications
3112,Hearst
3113,Hearst Books
3114,Hearst Communications
3115,Heart Flame Publishing
3116,Heart of Albion Press
3117,Heartquest
3118,Heartsong Presents
3119,Heath
3120,Heaven & Earth Publishing
3121,Heaven Lake Press
3122,Heaven's Library
3123,Heavy Metal Magazine
3124,"Hedberg Maps, Inc."
3125,Heinemann
3126,Heinemann Drama
3127,Heinemann Educational Books
3128,Heinemann Educational Secondary Division
3129,Heinemann Library
3130,Heinemann-Octopus
3131,Heinle
3132,Heinle & Heinle Publishers
3133,Heinle ELT
3134,Helen Marx Books
3135,Helion & Company
3136,Hellgate Press
3137,Helm Publishing (IL)
3138,Helter Skelter Publishing
3139,Hendrick-Long Publishing Company
3140,Hendrickson
3141,Hendrickson Publishers
3142,Henry Holt
3143,Henry Holt & Company
3144,Henry Holt and Co.
3145,Henry Holt and Co. (BYR)
3146,Henry Holt and Company
3147,"Henry Holt and Company, LLC"
3148,"Henry Z. Walck, Inc."
3149,Herald Press
3150,Herald Press (VA)
3151,Herder  Herder
3152,Herder & Herder
3153,Here's Life Publishers
3154,Heretic Books
3155,Heritage Books
3156,Heritage Music Press
3157,Heritage Press International
3158,Hermann
3159,Hermes Editorial
3160,Hermetica
3161,Hesperian Foundation
3162,Hesperides Press
3163,Hesperus Press
3164,Hesperus Press Limited
3165,Heyday Books
3166,Heyne
3167,Hi Islenska Bokmenntafelag
3168,HiddenSpring
3169,High Point Media
3170,High Roads Media
3171,High Stakes
3172,Highbridge Audio
3173,HighBridge Company
3174,Hill & Wang
3175,Hill & Wang Publ. (NY)
3176,Hill and Wang
3177,Hill House Publishing Company (GA)
3178,Hill Street Press
3179,Hillcrest Publishing
3180,Hilton Publishing
3181,Hiperi├│n
3182,Hippo- scholastic Children's books
3183,Hippo/Scholastic
3184,Hippocampus Press
3185,Hippocrene Books
3186,Hirmer Verlag GmbH
3187,Hiropon Factory/Kaikaikiki
3188,"Hispanic Seminary of Medieval Studies, Limited"
3189,Histoire & Collections
3190,Historic England Press
3191,Historical Materialism
3192,History Compass
3193,History Press (SC)
3194,History Press Ltd
3195,Histria Books
3196,HJ Kramer
3197,HJ Kramer/New World Library
3198,HMH Books for Young Readers
3199,Hobar Publications
3200,Hobart Press
3201,Hobby Farm Press
3202,Hodder
3203,Hodder & Stoughton
3204,Hodder & Stoughton Educational Division
3205,Hodder & Stoughton General Division
3206,Hodder & Stoughton Ltd
3207,Hodder & Stoughton Ltd.
3208,Hodder and Stoughton
3209,Hodder Children's Books
3210,Hodder Education Publishers
3211,Hodder Mobius
3212,Hodder Murray
3213,Hodder Paperbacks
3214,Hodder Wayland
3215,Hoffmann & Campe
3216,Hohm Press
3217,Holiday House
3218,Holloway House
3219,Holloway House Publishing Company
3220,Hollyridge Press
3221,Hollywood Comics
3222,Hollywood Creative Directory
3223,Hollywood Jesus Books
3224,Holman Reference
3225,Holmes & Meier Publishers
3226,Holmes Publishing Group
3227,Holt McDougal
3228,Holt Paperbacks
3229,"Holt, Rinehart and Winston"
3230,"Holt, Rinehart and Winston, Inc."
3231,Holy Macro! Books
3232,Holzwarth Publications
3233,Hong Kong University Press
3234,Honolulu Academy of Art
3235,Honor Books
3236,Honornet
3237,Hoover Institution Press
3238,Hope & Nonthings
3239,Horizon Books Publishers
3240,Horizon Publishers & Distributors
3241,Horn Book
3242,Host Publications
3243,Hot Wacks Press
3244,Houghton Mifflin
3245,Houghton Mifflin (Jp)
3246,Houghton Mifflin (Juv)
3247,Houghton Mifflin Co. (Boston/NY)
3248,Houghton Mifflin Company
3249,Houghton Mifflin Harcourt
3250,Houghton Mifflin Harcourt (HMH)
3251,Houghton Mifflin Harcourt P
3252,Houghton Mifflin Harcourt Publishing Company
3253,Houghton Mifflin/Seymour Lawrence
3254,House of Anansi Press
3255,House of Collectibles
3256,House of Nehesi
3257,House of Stratus
3258,Hovel Audio
3259,HOW Books
3260,How Design Books
3261,How to Books
3262,Howard Books
3263,Howard Fertig
3264,Howard Publishing Co
3265,Howard University Press
3266,Howell Book House
3267,Howell Books
3268,Howells House
3269,Howling
3270,HP Books
3271,HP Trade
3272,Hqn
3273,HQN Books
3274,Hub City Press
3275,Hudson Hills Pr
3276,Hudson Hills Press
3277,Hudson Institute
3278,Hudson Street Press
3279,Hugh Lauter Levin Associates
3280,Hui Hanai
3281,Human & Rosseau
3282,Human Kinetics Publishers
3283,Humana Press
3284,Humane Society Press
3285,Humanities Press Intl
3286,Humanity Books
3287,Humanoids
3288,Humanoids - Rebellion
3289,Humanoids Publishing
3290,Hungry Minds
3291,Hunter Books
3292,Hunter House
3293,Hunter House Publishers
3294,Hunter Publishing (NJ)
3295,Hunter Publishing+inc
3296,Huntington House Publishers
3297,Huntington Library Press
3298,Huntington Press
3299,Hutchinson
3300,Hutchinson Children's Books Ltd
3301,Hydra Books
3302,Hyland House Publishing
3303,Hyland House Publishing Pty Ltd
3304,Hylas Publishing
3305,Hyperion
3306,Hyperion Books
3307,Hyperion Books for Children
3308,Hyperion Paperbacks
3309,Hyperion Press
3310,Hyperion/Miramax
3311,I Books
3312,I. B. Tauris
3313,I. B. Tauris & Company
3314,I. B. Tauris in Association with the Institute of Ismaili Studies
3315,Iad Press
3316,Iamcoach Publishing
3317,Ian Allan Publishing
3318,Ian Randle Publishers
3319,Ibex Pub
3320,Ibex Publishers
3321,Ibidem Press
3322,iBooks
3323,iBooks Inc.
3324,IC Hope
3325,ICC International Code
3326,Ice Cube Press
3327,ICG Muse
3328,Ichingbooks
3329,Icon Books
3330,Icon Books Ltd
3331,"ICON Group International, Inc"
3332,Icon Health Publications
3333,ICS Books
3334,ICS Press
3335,Ideals Publications
3336,Idle Ltd
3337,IDW Publishing
3338,Idylls Press
3339,IEEE Computer Society Press
3340,Iff Books
3341,Ifr Publishing
3342,Ig Publishing
3343,Ignatius Press
3344,IHS Press
3345,IIL Pub.
3346,Illumination Arts Publishing Company
3347,"Illuminet Press (Lilburn, GA)"
3348,ILR Press
3349,Im Press
3350,Image
3351,Image Books
3352,Image Comics
3353,Images Publishing Group
3354,Imajinn Books
3355,Impact
3356,Impact Christian Books
3357,Impact Publishers
3358,Imperial College Press
3359,Impressions
3360,Imprint Academic
3361,In Audio
3362,In the Arms of Mary
3363,Incentive Publications
3364,Independent Curators International
3365,Independent Institute
3366,India Book House
3367,Indiana Historical Society
3368,Indiana Univ Press
3369,Indiana University Press
3370,Indigo
3371,Individualized Education Systems
3372,Indra Publishing
3373,IndyPublish
3374,IndyPublish.com
3375,Infarom Publishing
3376,Infinity Publishing (PA)
3377,Infinity Studios
3378,Infobase Publishing (Facts on File/Chelsea House)
3379,Information Age Publishing
3380,Ingleside Press
3381,Inheritance Publications
3382,Inkling Books
3383,Inklings Press
3384,Inner City Books
3385,Inner Directions
3386,Inner Light - Global Communications
3387,Inner Ocean Publishing
3388,Inner Traditions
3389,Inner Traditions International
3390,Innisfree Press
3391,Innova Pub.
3392,Innovative
3393,Insel
3394,"Insel, Frankfurt"
3395,Insiders' Guide
3396,Insiders' Guide (NC)
3397,Insight Editions
3398,Insight Guides
3399,Insight International
3400,Insight Press
3401,Insight Publishing Company
3402,Insight Publishing Group
3403,Inspirasian Press LLC
3404,Inspirational Press (NY)
3405,Inspirio
3406,Inst for Healthcare Advancement
3407,Instantpublisher
3408,Institut Natl De LA Sante
3409,Institute for African Studies University of Zambia
3410,Institute for Christian Economics
3411,Institute for Integration Therapy
3412,Institute of Cultural Inquiry
3413,Institute of Economic Affairs
3414,Institute of Latin American Studies
3415,Institute of Physics Publishing (GB)
3416,Instituto Chihuahuense de La Cultura
3417,Instituto de Cultura Puertorriquena
3418,Instituto Nacional de Antropologia E Historia
3419,Integral Yoga Publications
3420,Integrity House
3421,Integrity Music
3422,Integrity Publishers
3423,Intellect Ltd
3424,Inter Varsity Press
3425,Intercollegiate Studies Institute
3426,Intercultural Publishing
3427,Interlink Books
3428,Interlink Publishing Group
3429,International Action Center
3430,International and Area Studies University of California B El
3431,International Broadcasting Services
3432,"International Business Publications, USA"
3433,International Code Council
3434,International Imports
3435,International Institute of Islamic Thought
3436,International Marine Publishing
3437,International Medical Publishing
3438,International Polygonics
3439,International Press of Boston
3440,International Publishers
3441,International Publishers (NYC)
3442,International Publishers Marketing
3443,International Publishing Group
3444,International Reading Association
3445,International Risk Management Institute
3446,International Scholars Publications
3447,International Society of Information Fusion
3448,International Thomson Publishing Services
3449,Interno Giallo
3450,InterVarsity Press
3451,Inter-Varsity Press
3452,Interweave Press
3453,Intrepid Traveler
3454,Invisible Cities Press LLC
3455,Invisible College Press
3456,Invisible Gardener
3457,Ïº┘à█îÏ▒ ┌®Ï¿█îÏ▒
3458,Ïº┘åÏ¬Ï┤ÏºÏ▒ÏºÏ¬ Ïº┘à█îÏ▒┌®Ï¿█îÏ▒
3459,IOS Press
3460,Iowa State Press
3461,Iris Press
3462,Irish American Book Company
3463,Iron Crown Enterprises
3464,Irvin-Benham Group
3465,Irwin Professional Publishing
3466,Irwin/McGraw-Hill
3467,Isaac Nathan Publishing
3468,Ishi Press
3469,Ishi Press International
3470,Isis
3471,ISIS Large Print Books
3472,Isla Negra
3473,Islamic Foundation
3474,Islamic Supreme Council of America
3475,Islamic Texts Society
3476,Island
3477,Island Books
3478,Island Lake Press
3479,Island Press
3480,It Books
3481,Italica Press
3482,ITDG Publishing
3483,iUniverse
3484,iUniverse Star
3485,iUniverse.com
3486,Ivan R. Dee
3487,Ivan R. Dee Publisher
3488,"Ivan R. Dee, Publisher"
3489,IVP Academic
3490,IVP Books
3491,IVP Connect
3492,Ivy Books
3493,Ivy/Ballantine Books
3494,IWA Publishing (Intl Water Assoc)
3495,"Izdava─ìka agencija ""Draganic╠ü"""
3496,J F Bergin & Garvey
3497,J. Countryman
3498,J. Gordon Shillingford Publishing
3499,J. M. Dent & Sons
3500,J. N. Townsend Publishing
3501,J. Paul Getty Museum
3502,J. Ross Publishing
3503,J. S. Sanders & Company
3504,J. S. Sanders and Company
3505,J.-C. Latt├¿s
3506,J.E.C. Publications
3507,J.M. Nuss
3508,J.P. Tarcher
3509,"J.P. Tarcher (LA, CA)"
3510,Jacques & Flusster
3511,Jacqui Small
3512,Jada Press
3513,Jadon Management Inc.
3514,J'ai Lu
3515,JAI Press
3516,Jai Press Inc.
3517,JAI Press(NY)
3518,Jain Publishing Company
3519,James & Kenneth Publishers
3520,James Clarke Company
3521,James H. Heineman
3522,James Russell
3523,James Stevenson Publisher
3524,Jamric Press International
3525,Jane Nissen Books
3526,Janssen Publishers CC
3527,Janssen Verlag
3528,Janus Book Publishers
3529,Japan Center for International Exchange
3530,Japanese American National Museum
3531,Jarrold Publishing
3532,Jason Aronson
3533,Jec Publishing Company
3534,Jedco Press
3535,Jeremy P. Tarcher (Penguin Group)
3536,Jesse Stuart Foundation
3537,Jessica Kingsley Publishers
3538,Jessica Kingsley Publishers Ltd
3539,Jesus Lopez
3540,Jewish Enrichment Press
3541,Jewish Lights Publishing
3542,Jewish Publication Society of America
3543,JG Press
3544,Jimmy Patterson
3545,Jingo Wobbly Publishing
3546,Jist Publishing
3547,JIST Works
3548,Joanna Cotler Books
3549,Joanna Cotler Books/HarperCollinsPublishers
3550,Joaquin Mortiz
3551,Jodere Group
3552,Joe's Press
3553,Johannesen Printing & Publishing
3554,John Benjamins Publishing Co
3555,John Benjamins Publishing Company
3556,John Blake
3557,John Brown Books
3558,John Curley & Associates
3559,John Donald
3560,John F Blair Pub
3561,"John F. Blair, Publisher"
3562,John Hunt Publishing
3563,John Libbey & Company
3564,John M. Hardy
3565,John Murray
3566,John Murray Publishers
3567,John Wiley
3568,John Wiley & Sons
3569,"John Wiley & Sons (Hoboken, NJ)"
3570,John Wiley & Sons Australia
3571,John Wiley & Sons Inc
3572,"John Wiley & Sons, Inc."
3573,"John Wiley & Sons, Inc. (NYC)"
3574,Johns
3575,Johns Hopkins University Press
3576,Johnson Books
3577,Johnson Institute/Hazelden
3578,Johnson Publishing Company (IL)
3579,"Johnson Publishing Company, Inc."
3580,Jon Carpenter Publishing
3581,Jonathan Cape
3582,Jonathan cape/secker & Warburg
3583,"Jonathan David Co., Inc"
3584,Jonathan David Publishers
3585,Jones & Bartlett Publishers
3586,Jones Books
3587,Jos├® Corti
3588,Joseph Henry Press
3589,"Joseph Patelson Music House, Limited"
3590,Joseph Simon/Pangloss Press
3591,Joseph-Kuhl-Gesellschaft
3592,Joshua Odell Editions
3593,Jossey-Bass
3594,Jota
3595,Journey Editions (VT)
3596,Jove
3597,Jove / Penguin Group
3598,Jove Books
3599,Jovian Books
3600,Jovis
3601,Joy Street Books
3602,Jrp Ringier
3603,Juan Bravo
3604,Juan de La Cuesta-Hispanic Monographs
3605,Judson Press
3606,Judy Piatkus
3607,Jukebox Press
3608,Julia MacRae
3609,Julian Messner
3610,Julie Andrews Collection
3611,Jump At The Sun
3612,Junior League of Seattle
3613,Juno Books
3614,Jupitalia Productions
3615,Jura
3616,"Juris Publishing, Inc."
3617,Just Ask Publications
3618,"Justin, Charles and Company"
3619,Juta & Company
3620,Juta Academic
3621,Juventud
3622,K & B Products
3623,K.G. Saur Verlag
3624,Kabbalah Publishing
3625,Kabel Verlag
3626,"Kabel, Verlag GmbH Ernst"
3627,Kales Press
3628,Kallisti Publishing
3629,Kalmbach Books
3630,Kalmbach Publishing Company
3631,Kane Press
3632,Kane/Miller Book Publishers
3633,Kaplan
3634,Kaplan Education
3635,Kaplan Educational Centers
3636,Kaplan Publishing
3637,Kappa Delta Pi
3638,Kar-Ben Publishing
3639,Kar-Ben Publishing (Tm)
3640,Karis Publishing
3641,Karma 7
3642,Karnac Books
3643,Kashtan Press
3644,Katabasis
3645,Katherine Tegen Books
3646,Kaya/Muae
3647,Kayteebella Productions
3648,Kazi Publications
3649,Kazi Publications Inc
3650,"Kazi Publications, Inc."
3651,Kci Sports Publishing
3652,Keats Publishing
3653,Keep It Simple Books
3654,Kendall/Hunt Publishing Company
3655,Kennel Club Books
3656,Kennikat Press
3657,Kensington
3658,Kensington Publishing
3659,Kensington Publishing Corporation
3660,Kent State University Press
3661,Kent State University Press (OH)
3662,Kersplebedeb
3663,Kessinger
3664,Kessinger Publishing
3665,Ketch & Yawl Press
3666,Kevin Mayhew
3667,Key College Publishing
3668,Key Curriculum Press
3669,Key Education Publishing
3670,Key Porter Books
3671,Khaneh Adabiyat
3672,KidHaven Press
3673,Kids Can Press
3674,Kidsbooks.com
3675,kidsgig
3676,Kiepenheuer & Witsch
3677,Kier Editorial
3678,Kimani Press
3679,Kindle
3680,Kingfisher
3681,Kings Creek Press
3682,Kingston Press
3683,Kingsway Publications
3684,Kingswell
3685,Kipling Pr
3686,Kipling Press
3687,Kit Pub
3688,"Kitab Bhavan, India"
3689,Kitchen Sink Pr
3690,Kitchen Sink Press
3691,Klett
3692,Klett-Cotta
3693,Klincksieck
3694,Kluwer Academic Publishers
3695,Kluwer Academic/Plenum Publishers
3696,Kluwer Law International
3697,Knaur
3698,Kniga
3699,Knockabout Comics
3700,Knopf
3701,Knopf Books for Young Readers
3702,Knopf Canada
3703,Knopf Doubleday Publishing Group
3704,Knopf Publishing Group
3705,Knowledge Products
3706,Koa Books
3707,Kodansha
3708,Kodansha America
3709,Kodansha International
3710,Kogan Page
3711,Konemann
3712,konkursbuch Verlag
3713,Korinsha Press
3714,"Kramer, Frankfurt"
3715,"Krannert Art Museum, University of Illinois"
3716,Krause Publications
